TIME_MESSAGE,MESSAGE,REGION,MESSAGE TYPE,CATEGORY
2023-06-12 5:50:27 PM,"[NSO Update] Luzon Grid-06/12/2023 17:48: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=12638MW, PK=9032MW, RR=170MW, NetOpMargin: EVE=3436 Highest Unit O/L: GNPD 1&2 @668MW Derated Plant: CLC2 @180MW, MSLC2 @305MW, MSLC3 @290MW, SUAL 1 @580MW [WEBSMS]",CLUZ,other,plant
2023-06-12 5:47:46 PM,"[NSO Update] Visayas Grid-06/12/2023 17:45: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=2381MW, PK=2089MW, RR=0MW, NetOpMargin: EVE=292 Highest Unit O/L: THVI 1&2 @169MW Derated Plant: TPC-Thermal @82MW, Leyte A (total) @330MW, LGPP1@40MW [WEBSMS]",CVIS,other,plant
2023-06-12 4:38:15 PM,[NSO Update] Luzon Grid-06/12/2023 16:38: Ormoc CS - Naga CS 350kV HVDC (Visayas-Luzon) de-blocked at 1615H (Planned Outage)  [WEBSMS],CLUZ,outage,line
2023-06-12 4:37:22 PM,[NSO Update] Visayas Grid-06/12/2023 16:37: Ormoc CS - Naga CS 350kV HVDC (Visayas-Luzon) de-blocked at 1615H (Planned Outage)  [WEBSMS],CVIS,outage,line
2023-06-12 4:33:30 PM,Luzon Grid-06/12/2023 16:33: Bayombong-Santiago 230kV Line 2 restored at 1633H (Planned Outage)  [WEBSMS],CLUZ,restoration,line
2023-06-12 4:25:06 PM,Luzon Grid-06/12/2023 16:25: Dasmarinas 300MVA T01 restored at 1624H (Planned Outage)  [WEBSMS],CLUZ,restoration,transformer
2023-06-12 4:13:42 PM,Luzon Grid-06/12/2023 16:12: Makban Plant B - C 230kV Line tripped at 1557H (Unplanned Outage)  [WEBSMS],CLUZ,outage,line
2023-06-12 4:03:42 PM,Luzon Grid-06/12/2023 15:57: Makban Plant B - C 230kV Line re-energized at 1556H (Planned Outage)  [WEBSMS],CLUZ,restoration,line
2023-06-12 2:52:01 PM,"Mindanao Grid-06/12/2023 14:50: KEGI JIMENEZ DG1 cut in at 1431H. for RPS, RPS start at 1436H, attained 7.5mw at 1440H. Time of call 1424H.  [WEBSMS]",CMIN,other,plant
2023-06-12 2:16:59 PM,Visayas Grid-06/12/2023 14:16: VECO fdr AYL/BNL restored at 1357H/1358H.  [WEBSMS],CVIS,restoration,plant
2023-06-12 2:09:54 PM,"Visayas Grid-06/12/2023 14:09: CEDC U1 tripped at 1355H w/a load of 82 MW activating first level UFR affecting VECO fdrs BNL and AYL at 10.3 MW, Negros fdr at 20.9 MW and Bohol at 13.6 MW.  [WEBSMS]",CVIS,outage,plant
2023-06-12 1:30:15 PM,Mindanao Grid-06/12/2023 13:28: WMPC DG09 cut-in at 1325H as RPS - System Voltage [WEBSMS],CMIN,other,plant
2023-06-12 12:50:42 PM,"[NSO Update] Visayas Grid-06/12/2023 12:48: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=2408MW, PK=1985MW, RR=0MW, NetOpMargin: PM=423, EVE=284 Highest Unit O/L: THVI U1&U2 @169MW Derated Plant: TPC-Thermal @82MW, Leyte A (total) @330MW, LGPP1@40MW  [WEBSMS]",CVIS,other,plant
2023-06-12 12:50:25 PM,"[NSO Update] Mindanao Grid-06/12/2023 12:51: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=3398MW, PK=1908MW, RR=30MW, NetOpMargin: PM=1460, EVE=1337 Highest Unit O/L: GNPK U2&U3 @ 138MW Derated Plant: MCC @100MW, MPC @40MW, MA1 @43MW, MA2 @50MW, AG1 @35MW, AG2 @84MW, AG4 @100MW, AG5 @32MW, AG6 @139MW, AG7 @28MW, PG4 @140MW [WEBSMS]",CMIN,other,plant
2023-06-12 12:46:54 PM,"[NSO Update] Luzon Grid-06/12/2023 12:46: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=12967MW, PK=8872MW, RR=260MW, NetOpMargin: PM=3835, EVE=3143 Highest Unit O/L: GNPD U1 & U2 @ 668MW Derated Plant: CALACA 2 @180MW, MASINLOC 2 @305MW, MASINLOC 3 @290MW, SUAL 1 @580MW [WEBSMS]",CLUZ,other,plant
2023-06-12 12:28:06 PM,Luzon Grid-06/12/2023 12:27: Bayombong-Santiago 230kV Line 2 de-energized at 1225H (Planned Outage)  [WEBSMS],CLUZ,outage,line
2023-06-12 12:16:49 PM,Luzon Grid-06/12/2023 12:11: Bayombong-Santiago 230kV Line 1 restored at 1210H (Planned Outage)  [WEBSMS],CLUZ,restoration,line
2023-06-12 12:03:32 PM,Luzon Grid-06/12/2023 11:55: Laoag-Pasuquin Solar 115kV Line (CO) restored at 1154H (Planned Outage)  [WEBSMS],CLUZ,restoration,line
2023-06-12 11:05:06 AM,Mindanao Grid-06/12/2023 11:03: Placer SS 50 MVA Power Transformer # 2 re-energized at 1049H. From Planned Outage / Non-GOMP...  [WEBSMS],CMIN,restoration,transformer
2023-06-12 10:43:31 AM,Mindanao Grid-06/12/2023 10:44: Sultan Kudarat SS 138KV Bay # 2 de-energized at 0853H. Planned Outage / Non-GOMP.  [WEBSMS],CMIN,outage,plant
2023-06-12 10:11:43 AM,Mindanao Grid-06/12/2023 10:10: WMPC DG07 cut-in at 1001H as RPS - System Voltage [WEBSMS],CMIN,other,plant
2023-06-12 10:01:42 AM,Mindanao Grid-06/12/2023 10:01: WMPC DG05 cut-in at 0956H as RPS - System Voltage [WEBSMS],CMIN,other,plant
2023-06-12 8:34:55 AM,Mindanao Grid-06/12/2023 08:33: Placer SS 50 MVA Power Transformer # 2 de-energized at 0806H to undertake replacement of its three (3) units Surge Arresters. Planned Outage / Non-GOMP...  [WEBSMS],CMIN,outage,transformer
2023-06-12 7:56:34 AM,Luzon Grid-06/12/2023 07:56: Dasmarinas 300MVA T01 (T04-Old) de-energized at 0756H (Planned Outage)  [WEBSMS],CLUZ,outage,transformer
2023-06-12 7:17:30 AM,"Visayas Grid-06/12/2023 07:17: Ormoc HVDC blocked at 0707H, on scheduled shutdown.  [WEBSMS]",CVIS,outage,plant
2023-06-12 6:41:11 AM,Luzon Grid-06/12/2023 06:40: Laoag-Pasuquin Solar 115kV Line (CO) de-energized at 0640H (Planned Outage)  [WEBSMS],CLUZ,outage,line
2023-06-12 6:17:50 AM,Luzon Grid-06/12/2023 06:17: Bayombong-Santiago 230kV Line 1 de-energized at 0616H (Planned Outage)  [WEBSMS],CLUZ,outage,line
2023-06-12 5:56:27 AM,"[NSO Update] Luzon Grid-06/12/2023 05:49: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=13132MW, PK=8298MW, RR=260MW, NetOpMargin: AM=4574, PM=3034, EVE=2771 Highest Unit O/L: GNPD U1&U2 @668MW Derated Plant: CLC2 @180MW, MSLC2 @305MW, MSLC3 @305MW, SUAL 1 @580MW [WEBSMS]",CLUZ,other,plant
2023-06-12 5:53:07 AM,"[NSO Update] Visayas Grid-06/12/2023 05:51: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=2588MW, PK=1935MW, RR=0MW, NetOpMargin: AM=653, PM=649, EVE=317 Highest Unit O/L: THVI U1&U2 @169MW Derated Plant: TPC-Thermal @82MW, Leyte A (total) @330MW [WEBSMS]",CVIS,other,plant
2023-06-12 5:52:51 AM,"[NSO Update] Mindanao Grid-06/12/2023 05:53: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=3416MW, PK=1741MW, RR=30MW, NetOpMargin: AM=1644, PM=1433, EVE=1294 Highest Unit O/L: GNPK U2&U3 @138MW Derated Plant: MCC @100MW, MPC @40MW, MA1 @43MW, MA2 @50MW, AG1 @35MW, AG2 @84MW, AG4 @100MW, AG5 @32MW, AG6 @139MW, AG7 @28MW, PG4 @140MW [WEBSMS]",CMIN,other,plant
2023-06-12 4:41:18 AM,[NSO Update] Visayas Grid-06/12/2023 04:40: Weather Update: Southwest Monsoon affecting Luzon and Visayas.  [WEBSMS],CVIS,other,weather
2023-06-12 4:41:09 AM,[NSO Update] Mindanao Grid-06/12/2023 04:41: Weather Update: Southwest Monsoon affecting Luzon and Visayas.  [WEBSMS],CMIN,other,weather
2023-06-12 4:39:51 AM,[NSO Update] Luzon Grid-06/12/2023 04:40: Weather Update: Southwest Monsoon affecting Luzon and Visayas.  [WEBSMS],CLUZ,other,weather
2023-06-12 2:21:13 AM,Luzon Grid-06/12/2023 02:21: Quezon (Balintawak) 230kV Bus 1 energized at 0216H (Planned Outage)  [WEBSMS],CLUZ,outage,line
2023-06-11 11:46:09 PM,"[NSO Update] Mindanao Grid-06/11/2023 23:46: Weather Disturbance Alert Notice (WDAN) has been lifted today, June 11, 2023 at 2300H. Severe Tropical Storm ?CHEDENG? maintains its strength and is now outside the Philippine Area of Responsibility (PAR). The center of Severe Tropical Storm CHEDENG was estimated based on all available data 1,375 km East Northeast of Extreme Northern Luzon (OUTSIDE PAR) (25.9 ?N, 134.1 ?E ).  [WEBSMS]",CMIN,other,weather
2023-06-11 11:46:06 PM,"[NSO Update] Luzon Grid-06/11/2023 23:44: [Erratum] Weather Disturbance Alert Notice (WDAN) has been lifted today, June 11, 2023 at 2300H. Severe Tropical Storm ?CHEDENG? maintains its strength and is now outside the Philippine Area of Responsibility (PAR). The center of Severe Tropical Storm CHEDENG was estimated based on all available data 1,375 km East Northeast of Extreme Northern Luzon (OUTSIDE PAR) (25.9 ?N, 134.1 ?E ).  [WEBSMS]",CLUZ,other,weather
2023-06-11 11:45:15 PM,"[NSO Update] Mindanao Grid-06/11/2023 23:46: Weather Disturbance Alert Notice (WDAN) has been lifted today, June 11, 2023 at 2300H. Severe Tropical Storm �CHEDENG� maintains its strength and is now outside the Philippine Area of Responsibility (PAR). The center of Severe Tropical Storm CHEDENG was estimated based on all available data 1,375 km East Northeast of Extreme Northern Luzon (OUTSIDE PAR) (25.9 �N, 134.1 �E ).  [WEBSMS]",CMIN,other,weather
2023-06-11 11:44:44 PM,"[NSO Update] Luzon Grid-06/11/2023 23:44: [Erratum] Weather Disturbance Alert Notice (WDAN) has been lifted today, June 11, 2023 at 2300H. Severe Tropical Storm �CHEDENG� maintains its strength and is now outside the Philippine Area of Responsibility (PAR). The center of Severe Tropical Storm CHEDENG was estimated based on all available data 1,375 km East Northeast of Extreme Northern Luzon (OUTSIDE PAR) (25.9 �N, 134.1 �E ).  [WEBSMS]",CLUZ,other,weather
2023-06-11 11:43:44 PM,"[NSO Update] Visayas Grid-06/11/2023 23:43: Weather Disturbance Alert Notice (WDAN) has been lifted today, June 11, 2023 at 2300H. Severe Tropical Storm ?CHEDENG? maintains its strength and is now outside the Philippine Area of Responsibility (PAR). The center of Severe Tropical Storm CHEDENG was estimated based on all available data 1,375 km East Northeast of Extreme Northern Luzon (OUTSIDE PAR) (25.9 ?N, 134.1 ?E ).  [WEBSMS]",CVIS,other,weather
2023-06-11 11:43:11 PM,"[NSO Update] Visayas Grid-06/11/2023 23:43: Weather Disturbance Alert Notice (WDAN) has been lifted today, June 11, 2023 at 2300H. Severe Tropical Storm �CHEDENG� maintains its strength and is now outside the Philippine Area of Responsibility (PAR). The center of Severe Tropical Storm CHEDENG was estimated based on all available data 1,375 km East Northeast of Extreme Northern Luzon (OUTSIDE PAR) (25.9 �N, 134.1 �E ).  [WEBSMS]",CVIS,other,weather
2023-06-11 11:42:58 PM,Luzon Grid-06/11/2023 23:43: Quezon (Balintawak) 230kV Bus 1 de-energized at 2341H (Planned Outage)  [WEBSMS],CLUZ,outage,line
2023-06-11 11:42:33 PM,"[NSO Update] Luzon Grid-06/11/2023 23:42: Weather Disturbance Alert Notice (WDAN) has been lifted today, June 11, 2023 at 1100H. Severe Tropical Storm �CHEDENG� maintains its strength and is now outside the Philippine Area of Responsibility (PAR). The center of Severe Tropical Storm CHEDENG was estimated based on all available data 1,375 km East Northeast of Extreme Northern Luzon (OUTSIDE PAR) (25.9 �N, 134.1 �E ).  [WEBSMS]",CLUZ,other,weather
2023-06-11 10:24:15 PM,"Mindanao Grid-06/11/2023 22:24: WMPC DG10 and DG05 cut-out at 2208H and 2214H, respectively. RPS - System Voltage Requirement.  [WEBSMS]",CMIN,outage,plant
2023-06-11 9:05:56 PM,Luzon Grid-06/11/2023 20:59: Binga SS-Binga HEPP 230kV Line 1 restored at 2058H. - (Customer Owned/Unplanned Outage).  [WEBSMS],CLUZ,restoration,line
2023-06-11 8:44:09 PM,Luzon Grid-06/11/2023 20:44: Binga SS-Binga HEPP 230kV Line 1 autotripped at 2014H (Unplanned Outage).  [WEBSMS],CLUZ,outage,line
2023-06-11 6:24:35 PM,Luzon Grid-06/11/2023 18:11: Muntinlupa (Sucat) 300MVA T02 restored at 1810H (Planned Outage)  [WEBSMS],CLUZ,restoration,transformer
2023-06-11 5:54:04 PM,Mindanao Grid-06/11/2023 17:53: WMPC DG10 cut-in at 1750H as RPS - System Voltage Requirement.  [WEBSMS],CMIN,other,plant
2023-06-11 5:49:01 PM,Luzon Grid-06/11/2023 17:49: Botolan-Labrador 230kV Line restored at 1748H (Planned Outage)  [WEBSMS],CLUZ,restoration,line
2023-06-11 5:44:06 PM,"[NSO Update] Visayas Grid-06/11/2023 17:41: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=2318MW, PK=1937MW, RR=0MW, NetOpMargin: EVE=381 Highest Unit O/L: THVI U1&U2 @169MW Derated Plant: TPC-Thermal @82MW, Leyte A (total) @330MW [WEBSMS]",CVIS,other,plant
2023-06-11 5:44:04 PM,"[NSO Update] Mindanao Grid-06/11/2023 17:43: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=3336MW, PK=1943MW, RR=30MW, NetOpMargin: EVE=1363 Highest Unit O/L: GNPK U2&U3 @138MW Derated Plant: MCC @100MW, MPC @40MW, MA1 @43MW, MA2 @50MW, AG1 @30MW, AG2 @84MW, AG4 @100MW, AG5 @32MW, AG6 @134MW, AG7 @28MW, PG4 @140MW [WEBSMS]",CMIN,other,plant
2023-06-11 5:41:57 PM,"[NSO Update] Luzon Grid-06/11/2023 17:42: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=12694MW, PK=8867MW, RR=40MW, NetOpMargin: EVE=3787 Highest Unit O/L: GNPD U1&U2 @668MW Derated Plant: CLC2 @180MW, MSLC2 @305MW, MSLC3 @315MW, SUAL 1 @580MW [WEBSMS]",CLUZ,other,plant
2023-06-11 5:20:56 PM,Mindanao Grid-06/11/2023 17:21: Agus 7 HEP Unit no. 2 cut-in at 1653H from forced outage.  [WEBSMS],CMIN,outage,plant
2023-06-11 5:13:33 PM,"[NSO Update] Mindanao Grid-06/11/2023 17:14: Weather Update: SYNOPSIS: At 3:00 PM today, the center of Severe Tropical Storm ""CHEDENG"" was estimated based on all available data at 1,185 km East Northeast of Extreme Northern Luzon (24.3�N, 132.7�E), with maximum sustained winds of 110 km/h near the center and gustiness of up to 135 km/h. It is moving North Northeastward at 25 km/h. Southwest Monsoon affecting Luzon and Visayas.  [WEBSMS]",CMIN,other,weather
2023-06-11 5:13:19 PM,"[NSO Update] Visayas Grid-06/11/2023 17:13: Weather Update: SYNOPSIS: At 3:00 PM today, the center of Severe Tropical Storm ""CHEDENG"" was estimated based on all available data at 1,185 km East Northeast of Extreme Northern Luzon (24.3�N, 132.7�E), with maximum sustained winds of 110 km/h near the center and gustiness of up to 135 km/h. It is moving North Northeastward at 25 km/h. Southwest Monsoon affecting Luzon and Visayas.  [WEBSMS]",CVIS,other,weather
2023-06-11 5:13:03 PM,"[NSO Update] Luzon Grid-06/11/2023 17:13: Weather Update: SYNOPSIS: At 3:00 PM today, the center of Severe Tropical Storm ""CHEDENG"" was estimated based on all available data at 1,185 km East Northeast of Extreme Northern Luzon (24.3�N, 132.7�E), with maximum sustained winds of 110 km/h near the center and gustiness of up to 135 km/h. It is moving North Northeastward at 25 km/h. Southwest Monsoon affecting Luzon and Visayas.  [WEBSMS]",CLUZ,other,weather
2023-06-11 4:58:27 PM,Visayas Grid-06/11/2023 16:57: Panay sub-grid synchronized to the grid at 1653H  [WEBSMS],CVIS,restoration,plant
2023-06-11 4:45:00 PM,Luzon Grid-06/11/2023 16:45: Binga SS-Binga HEPP 230kV Line 2 restored at 1642H (Planned Outage)  [WEBSMS],CLUZ,restoration,line
2023-06-11 4:42:22 PM,"Mindanao Grid-06/11/2023 16:43: BUTUAN-SAN FRANCISCO 138KV LINE restored at 1634H, Planned outage/PO00AA/GOMP.  [WEBSMS]",CMIN,restoration,line
2023-06-11 4:32:17 PM,Luzon Grid-06/11/2023 16:31: Lumban-Gumaca 230kV Line 2 restored at 1630H (Planned Outage)  [WEBSMS],CLUZ,restoration,line
2023-06-11 4:02:17 PM,Luzon Grid-06/11/2023 15:57: Daraga-Tiwi Plant A 230kV Line restored at 1557H (Planned Outage)  [WEBSMS],CLUZ,restoration,line
2023-06-11 3:01:15 PM,"Visayas Grid-06/11/2023 15:01: 34.5 kV Toledo - Carcon Line 2 re-energized at 1457H, pre-arranged activity completed  [WEBSMS]",CVIS,restoration,line
2023-06-11 2:50:20 PM,"Mindanao Grid-06/11/2023 14:51: MATANAO-CULAMAN 230KV LINE 2 restored at 1448H, Planned outage/PO00AA/GOMP.  [WEBSMS]",CMIN,restoration,line
2023-06-11 1:53:55 PM,Mindanao Grid-06/11/2023 13:54: WMPC DG05 cut-in at 1350H for RPS - System Voltage Requirement.  [WEBSMS],CMIN,other,plant
2023-06-11 1:18:27 PM,Mindanao Grid-06/11/2023 13:19: Lake Mainit (AGC) HEPP cut in at 1303H from forced outage.  [WEBSMS],CMIN,outage,plant
2023-06-11 12:46:45 PM,"[NSO Update] Visayas Grid-06/11/2023 12:44: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=2487MW, PK=1697MW, RR=0MW, NetOpMargin: PM=790, EVE=395 Highest Unit O/L: THVI 1 & 2 @ 169MW Derated Plant: TPC Thermal @ 82MW, EDC Total @ 330MW [WEBSMS]",CVIS,other,plant
2023-06-11 12:45:02 PM,"[NSO Update] Luzon Grid-06/11/2023 12:45: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=13227MW, PK=8529MW, RR=80MW, NetOpMargin: PM=4618, EVE=3056 Highest Unit O/L: GNPD 1 & 2 @ 668MW Derated Plant: Calaca 1 @ 220MW, Calaca 2 @ 180MW, Masinloc 2 @ 305MW, Masinloc 3 @ 310MW, Sual 1 @ 580MW, [WEBSMS]",CLUZ,other,plant
2023-06-11 12:44:56 PM,"[NSO Update] Mindanao Grid-06/11/2023 12:45: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=3392MW, PK=1744MW, RR=30MW, NetOpMargin: PM=1618, EVE=1426 Highest Unit O/L: GNPK 2 & 3 @ 138MW Derated Plant: MCC @100MW, MPC @40MW, MA1 @43MW, MA2 @50MW, AG1 @30MW, AG2 @84MW, AG4 @100MW, AG5 @32MW, AG6 @134MW, AG7 @28MW, PG4 @140MW [WEBSMS]",CMIN,other,plant
2023-06-11 12:38:07 PM,Visayas Grid-06/11/2023 12:38: 138 KV Dumanjug-Samboan Line 2 energized at 1232H. Note: Correction Line 2 was de-energized at 0627H (not Dumanjug-Colon L2).  [WEBSMS],CVIS,outage,line
2023-06-11 12:11:31 PM,Mindanao Grid-06/11/2023 12:11: Lake Mainit HEPP tripped again at 1202H (gen. loss - 11 MW). Indication: Excitation voltage high alarm.  [WEBSMS],CMIN,outage,plant
2023-06-11 11:41:27 AM,Luzon Grid-06/11/2023 11:41: Taytay 230kV Bus 1 restored at 1139H (Unplanned Outage)  [WEBSMS],CLUZ,restoration,line
2023-06-11 10:27:21 AM,Luzon Grid-06/11/2023 10:07: Correction: San Jose-Taytay 230kV Line 2 and Taytay 230kV Bus 1 tripped at 0921H (Unplanned Outage)  [WEBSMS],CLUZ,outage,line
2023-06-11 9:41:22 AM,Luzon Grid-06/11/2023 09:41: San Jose-Taytay 230kV Line 2 restored at 0939H (Unplanned Outage)  [WEBSMS],CLUZ,restoration,line
2023-06-11 9:31:21 AM,Luzon Grid-06/11/2023 09:28: San Jose-Taytay 230kV Line 2 and Taytay 230kV Bus 1 tripped at 0921H (Planned Outage)  [WEBSMS],CLUZ,outage,line
2023-06-11 9:28:42 AM,Mindanao Grid-06/11/2023 09:29: Lake Mainit HEPP tripped at 0920H (gen. loss - 11 MW). Indication: Excitation voltage high alarm.  [WEBSMS],CMIN,outage,plant
2023-06-11 8:43:10 AM,"Visayas Grid-06/11/2023 08:41: 34.5 KV Toledo-Carcon Line 2 de-energized at 0839H, pre-arranged.  [WEBSMS]",CVIS,outage,line
2023-06-11 8:34:38 AM,Luzon Grid-06/11/2023 08:34: Ilijan GT2-2 shutdown at 0822H (Planned Outage)  [WEBSMS],CLUZ,outage,plant
2023-06-11 8:14:23 AM,Luzon Grid-06/11/2023 08:14: Ilijan ST2 shutdown at 0812H (Unplanned Outage)  [WEBSMS],CLUZ,outage,plant
2023-06-11 8:09:23 AM,Luzon Grid-06/11/2023 08:09: Muntinlupa (Sucat) 300MVA T02 de-energized at 0808H (Planned Outage)  [WEBSMS],CLUZ,outage,transformer
2023-06-11 7:41:15 AM,Luzon Grid-06/11/2023 07:34: Lumban-Gumaca 230kV Line 2 de-energized at 0733H (Planned Outage)  [WEBSMS],CLUZ,outage,line
2023-06-11 7:31:31 AM,Visayas Grid-06/11/2023 07:31: Panay sub grid isolated at 0728H on pre-arranged.  [WEBSMS],CVIS,other,plant
2023-06-11 7:21:16 AM,Mindanao Grid-06/11/2023 07:22: MATANAO-CULAMAN 230KV LINE 2 deenergized at 0702H/Planned outage/PO00AA/GOMP with ride on activity by MTDB at CMA & MAT SS.  [WEBSMS],CMIN,outage,line
2023-06-11 7:21:15 AM,Luzon Grid-06/11/2023 07:16: Botolan-Labrador 230kV Line de-energized at 0715H (Planned Outage)  [WEBSMS],CLUZ,outage,line
2023-06-11 7:14:16 AM,Luzon Grid-06/11/2023 07:14: Binga SS-Binga HEPP 230kV Line 2 de-energized at 0709H (Planned Outage)  [WEBSMS],CLUZ,outage,line
2023-06-11 6:37:54 AM,"Mindanao Grid-06/11/2023 06:38: BUTUAN-SAN FRANCISCO 138KV LINE deenergized at 0604H, Planned outage/PO00AA/GOMP. Line maintenance along said line.  [WEBSMS]",CMIN,outage,line
2023-06-11 6:30:32 AM,"Visayas Grid-06/11/2023 06:30: 138 KV Dumanjug-Colon Line 2 de-energized at 0627H, pre-arranged.  [WEBSMS]",CVIS,outage,line
2023-06-11 6:27:16 AM,Luzon Grid-06/11/2023 06:22: Daraga-Tiwi Plant A 230kV Line de-energized at 0622H (Planned Outage)  [WEBSMS],CLUZ,outage,line
2023-06-11 5:41:09 AM,"[NSO Update] Luzon Grid-06/11/2023 05:40: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=13673MW, PK=9055MW, RR=80MW, NetOpMargin: AM=4539, PM=4064, EVE=3040 Highest Unit O/L: GNPD 1 & 2 @ 668MW Derated Plant: Calaca 2 @ 180MW, Masinloc 2 @ 305MW, Masinloc 3 @ 315MW, Sual 1 @ 580MW, Ilijan Block B @ 165MW [WEBSMS]",CLUZ,other,plant
2023-06-11 5:36:23 AM,"[NSO Update] Mindanao Grid-06/11/2023 05:37: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=3393MW, PK=1724MW, RR=30MW, NetOpMargin: AM=1638, PM=1579, EVE=1382 Highest Unit O/L: GNPK 2 & 3 @ 138MW Derated Plant: MCC @100MW, MPC @40MW, MA1 @43MW, MA2 @50MW, AG1 @30MW, AG2 @84MW, AG4 @100MW, AG5 @32MW, AG6 @134MW, AG7 @28MW, PG4 @140MW [WEBSMS]",CMIN,other,plant
2023-06-11 5:34:26 AM,"[NSO Update] Visayas Grid-06/11/2023 05:32: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=2574MW, PK=1744MW, RR=0MW, NetOpMargin: AM=830, PM=713, EVE=361 Highest Unit O/L: THVI 1 & 2 @ 169MW Derated Plant: TPC Thermal @ 82MW, EDC Total @ 330MW [WEBSMS]",CVIS,other,plant
2023-06-11 5:13:20 AM,"[NSO Update] Luzon Grid-06/11/2023 05:12: At 3:00 AM today, the center of the eye of Typhoon ``CHEDENG`` {GUCHOL} was estimated based on all available data at 980 km East of Extreme Northern Luzon (21.9?N, 131.2?E), with maximum sustained winds of 130 km/h near the center and gustiness of up to 160 km/h. It is moving North Northeastward at 20 km/h. Southwest Monsoon affecting Central Luzon, Southern Luzon, Visayas, and Mindanao.  [WEBSMS]",CLUZ,other,plant
2023-06-11 5:12:27 AM,"[NSO Update] Luzon Grid-06/11/2023 05:12: At 3:00 AM today, the center of the eye of Typhoon ""CHEDENG"" {GUCHOL} was estimated based on all available data at 980 km East of Extreme Northern Luzon (21.9�N, 131.2�E), with maximum sustained winds of 130 km/h near the center and gustiness of up to 160 km/h. It is moving North Northeastward at 20 km/h. Southwest Monsoon affecting Central Luzon, Southern Luzon, Visayas, and Mindanao.  [WEBSMS]",CLUZ,other,plant
2023-06-11 4:48:15 AM,"[NSO Update] Mindanao Grid-06/11/2023 04:49: At 3:00 AM today, the center of the eye of Typhoon ""CHEDENG"" {GUCHOL} was estimated based on all available data at 980 km East of Extreme Northern Luzon (21.9�N, 131.2�E), with maximum sustained winds of 130 km/h near the center and gustiness of up to 160 km/h. It is moving North Northeastward at 20 km/h. Southwest Monsoon affecting Central Luzon, Southern Luzon, Visayas, and Mindanao.  [WEBSMS]",CMIN,other,plant
2023-06-11 4:47:54 AM,"[NSO Update] Visayas Grid-06/11/2023 04:47: At 3:00 AM today, the center of the eye of Typhoon ``CHEDENG`` {GUCHOL} was estimated based on all available data at 980 km East of Extreme Northern Luzon (21.9?N, 131.2?E), with maximum sustained winds of 130 km/h near the center and gustiness of up to 160 km/h. It is moving North Northeastward at 20 km/h. Southwest Monsoon affecting Central Luzon, Southern Luzon, Visayas, and Mindanao.  [WEBSMS]",CVIS,other,plant
2023-06-11 4:47:48 AM,"[NSO Update] Mindanao Grid-06/11/2023 04:49: At 3:00 AM today, the center of the eye of Typhoon ""CHEDENG"" {GUCHOL} was estimated based on all available data at 980 km East of Extreme Northern Luzon (21.9?N, 131.2?E), with maximum sustained winds of 130 km/h near the center and gustiness of up to 160 km/h. It is moving North Northeastward at 20 km/h. Southwest Monsoon affecting Central Luzon, Southern Luzon, Visayas, and Mindanao.  [WEBSMS]",CMIN,other,plant
